filename,dice,iou,bce_loss
BraTS-GLI-01296-000_slice_096.npz,0.901831328868866,0.8212485313415527,0.060970500111579895
BraTS-GLI-01296-000_slice_097.npz,0.8742254972457886,0.7765957713127136,0.060970500111579895
BraTS-GLI-01296-000_slice_098.npz,0.8712931275367737,0.7719799876213074,0.060970500111579895
BraTS-GLI-01296-000_slice_099.npz,0.8754578828811646,0.7785395979881287,0.060970500111579895
BraTS-GLI-01296-000_slice_100.npz,0.9008752107620239,0.8196607828140259,0.051801688969135284
BraTS-GLI-01296-000_slice_101.npz,0.9089300036430359,0.833092987537384,0.051801688969135284
BraTS-GLI-01296-000_slice_102.npz,0.8963899612426758,0.8122690320014954,0.051801688969135284
BraTS-GLI-01296-000_slice_103.npz,0.9036324620246887,0.8242400884628296,0.051801688969135284
BraTS-GLI-01296-000_slice_104.npz,0.8968935608863831,0.8130990266799927,0.04596938192844391
BraTS-GLI-01296-000_slice_105.npz,0.8852112889289856,0.7941052913665771,0.04596938192844391
BraTS-GLI-01296-000_slice_106.npz,0.8813430666923523,0.7879061102867126,0.04596938192844391
BraTS-GLI-01296-000_slice_107.npz,0.8714406490325928,0.7722277641296387,0.04596938192844391
BraTS-GLI-01296-000_slice_108.npz,0.9102699160575867,0.8353697657585144,0.02129431627690792
BraTS-GLI-01296-000_slice_109.npz,0.9029821157455444,0.8231884241104126,0.02129431627690792
BraTS-GLI-01296-000_slice_110.npz,0.8542958498001099,0.7457495927810669,0.02129431627690792
BraTS-GLI-01296-000_slice_111.npz,0.905925452709198,0.828125,0.02129431627690792
BraTS-GLI-01296-000_slice_112.npz,0.9297343492507935,0.8687999844551086,0.005642269272357225
BraTS-GLI-01296-000_slice_113.npz,0.8943396210670471,0.8090909123420715,0.005642269272357225
BraTS-GLI-01296-000_slice_114.npz,0.9043321013450623,0.8256579041481018,0.005642269272357225
BraTS-GLI-01296-000_slice_115.npz,0.9385026693344116,0.8844221234321594,0.005642269272357225
BraTS-GLI-01296-000_slice_116.npz,0.913223147392273,0.8409090638160706,0.0072116544470191
BraTS-GLI-01296-000_slice_117.npz,0.8273381590843201,0.707317054271698,0.0072116544470191
BraTS-GLI-01296-000_slice_118.npz,0.5,0.5,0.0072116544470191
BraTS-GLI-01297-000_slice_058.npz,0.0030674845911562443,0.0030674845911562443,0.0072116544470191
BraTS-GLI-01297-000_slice_059.npz,0.03125,0.021052632480859756,0.022338666021823883
BraTS-GLI-01297-000_slice_060.npz,0.5,0.3372093141078949,0.022338666021823883
BraTS-GLI-01297-000_slice_061.npz,0.35470086336135864,0.21761657297611237,0.022338666021823883
BraTS-GLI-01297-000_slice_062.npz,0.10591132938861847,0.05714285746216774,0.022338666021823883
BraTS-GLI-01297-000_slice_063.npz,0.12951168417930603,0.07029478251934052,0.0811193436384201
BraTS-GLI-01297-000_slice_064.npz,0.036935705691576004,0.019498607143759727,0.0811193436384201
BraTS-GLI-01297-000_slice_065.npz,0.0018587360391393304,0.0018587360391393304,0.0811193436384201
BraTS-GLI-01297-000_slice_066.npz,0.39095956087112427,0.24334976077079773,0.0811193436384201
BraTS-GLI-01297-000_slice_067.npz,0.6402544975280762,0.4710884392261505,0.07840125262737274
BraTS-GLI-01297-000_slice_068.npz,0.6212984323501587,0.45086705684661865,0.07840125262737274
BraTS-GLI-01297-000_slice_069.npz,0.6449676752090454,0.4761580526828766,0.07840125262737274
BraTS-GLI-01297-000_slice_070.npz,0.6499513387680054,0.48161500692367554,0.07840125262737274
BraTS-GLI-01297-000_slice_071.npz,0.7038678526878357,0.5431945323944092,0.09289581328630447
BraTS-GLI-01297-000_slice_072.npz,0.722633957862854,0.5658188462257385,0.09289581328630447
BraTS-GLI-01297-000_slice_073.npz,0.7258543968200684,0.5697629451751709,0.09289581328630447
BraTS-GLI-01297-000_slice_074.npz,0.7606149315834045,0.6137795448303223,0.09289581328630447
BraTS-GLI-01297-000_slice_075.npz,0.7428910136222839,0.5910290479660034,0.09708541631698608
BraTS-GLI-01297-000_slice_076.npz,0.7422752976417542,0.5902493596076965,0.09708541631698608
BraTS-GLI-01297-000_slice_077.npz,0.8038654327392578,0.672118067741394,0.09708541631698608
BraTS-GLI-01297-000_slice_078.npz,0.8099232912063599,0.6806282997131348,0.09708541631698608
BraTS-GLI-01297-000_slice_079.npz,0.817523717880249,0.6914309859275818,0.06409409642219543
BraTS-GLI-01297-000_slice_080.npz,0.8444607257843018,0.7308506369590759,0.06409409642219543
BraTS-GLI-01297-000_slice_081.npz,0.8597095608711243,0.7539922595024109,0.06409409642219543
BraTS-GLI-01297-000_slice_082.npz,0.8860790133476257,0.7955036759376526,0.06409409642219543
BraTS-GLI-01297-000_slice_083.npz,0.8959089517593384,0.8114861845970154,0.046043556183576584
BraTS-GLI-01297-000_slice_084.npz,0.8905632495880127,0.8027604818344116,0.046043556183576584
BraTS-GLI-01297-000_slice_085.npz,0.8727409839630127,0.7742653489112854,0.046043556183576584
BraTS-GLI-01297-000_slice_086.npz,0.8570334315299988,0.7498883605003357,0.046043556183576584
BraTS-GLI-01297-000_slice_087.npz,0.8479607701301575,0.7361111044883728,0.05558524653315544
BraTS-GLI-01297-000_slice_088.npz,0.8444976210594177,0.7309107780456543,0.05558524653315544
BraTS-GLI-01297-000_slice_089.npz,0.8189359307289124,0.6934624910354614,0.05558524653315544
BraTS-GLI-01297-000_slice_090.npz,0.795950174331665,0.6611484885215759,0.05558524653315544
BraTS-GLI-01297-000_slice_091.npz,0.7702518701553345,0.6264526844024658,0.04863134026527405
BraTS-GLI-01297-000_slice_092.npz,0.7842183709144592,0.6451414227485657,0.04863134026527405
BraTS-GLI-01297-000_slice_093.npz,0.8101010322570801,0.6809232831001282,0.04863134026527405
BraTS-GLI-01297-000_slice_094.npz,0.8521699905395508,0.7425196766853333,0.04863134026527405
BraTS-GLI-01297-000_slice_095.npz,0.8499149680137634,0.739098310470581,0.026057913899421692
BraTS-GLI-01297-000_slice_096.npz,0.8567239046096802,0.7494505643844604,0.026057913899421692
BraTS-GLI-01297-000_slice_097.npz,0.8860278725624084,0.7954545617103577,0.026057913899421692
BraTS-GLI-01297-000_slice_098.npz,0.8884335160255432,0.7993447780609131,0.026057913899421692
BraTS-GLI-01297-000_slice_099.npz,0.8690476417541504,0.7685269713401794,0.01913531869649887
BraTS-GLI-01297-000_slice_100.npz,0.8708381056785583,0.7713414430618286,0.01913531869649887
BraTS-GLI-01297-000_slice_101.npz,0.8918283581733704,0.8048780560493469,0.01913531869649887
BraTS-GLI-01297-000_slice_102.npz,0.8898916840553284,0.8017334938049316,0.01913531869649887
BraTS-GLI-01297-000_slice_103.npz,0.8617424368858337,0.7572062015533447,0.03587959334254265
BraTS-GLI-01297-000_slice_104.npz,0.7857142686843872,0.6472527384757996,0.03587959334254265
BraTS-GLI-01297-000_slice_105.npz,0.6897414326667786,0.5267175436019897,0.03587959334254265
BraTS-GLI-01297-000_slice_106.npz,0.6411020159721375,0.4720700979232788,0.03587959334254265
BraTS-GLI-01297-000_slice_107.npz,0.7574215531349182,0.6098226308822632,0.03176958113908768
BraTS-GLI-01297-000_slice_108.npz,0.6830601096153259,0.5190712809562683,0.03176958113908768
BraTS-GLI-01297-000_slice_109.npz,0.5685579180717468,0.3976897597312927,0.03176958113908768
BraTS-GLI-01297-000_slice_110.npz,0.5782967209815979,0.40733590722084045,0.03176958113908768
BraTS-GLI-01297-000_slice_111.npz,0.5872170329093933,0.4161958694458008,0.027139492332935333
BraTS-GLI-01297-000_slice_112.npz,0.6924083828926086,0.5299999713897705,0.027139492332935333
BraTS-GLI-01297-000_slice_113.npz,0.6825153231620789,0.5186046361923218,0.027139492332935333
BraTS-GLI-01297-000_slice_114.npz,0.6909937858581543,0.528436005115509,0.027139492332935333
BraTS-GLI-01297-000_slice_115.npz,0.7061688303947449,0.5463659167289734,0.023730719462037086
BraTS-GLI-01297-000_slice_116.npz,0.5212981700897217,0.35342466831207275,0.023730719462037086
BraTS-GLI-01297-000_slice_117.npz,0.3649851679801941,0.2246376872062683,0.023730719462037086
BraTS-GLI-01297-000_slice_118.npz,0.10897435992956161,0.06081081181764603,0.023730719462037086
BraTS-GLI-01297-000_slice_119.npz,0.5049505233764648,0.34210526943206787,0.005726514849811792
BraTS-GLI-01297-000_slice_120.npz,0.49640288949012756,0.3333333432674408,0.005726514849811792
BraTS-GLI-01297-000_slice_121.npz,0.48124998807907104,0.3196721374988556,0.005726514849811792
BraTS-GLI-01297-000_slice_122.npz,0.8014705777168274,0.6707317233085632,0.005726514849811792
BraTS-GLI-01297-000_slice_123.npz,0.8598726391792297,0.7555555701255798,0.0037211074959486723
BraTS-GLI-01297-000_slice_124.npz,0.859375,0.7545454502105713,0.0037211074959486723
BraTS-GLI-01297-000_slice_125.npz,0.8238095045089722,0.7016128897666931,0.0037211074959486723
BraTS-GLI-01297-000_slice_126.npz,0.7579365372657776,0.6114649772644043,0.0037211074959486723
BraTS-GLI-01297-000_slice_127.npz,0.6795774698257446,0.5159574747085571,0.00643469113856554
BraTS-GLI-01297-000_slice_128.npz,0.8102766871452332,0.6821191906929016,0.00643469113856554
BraTS-GLI-01297-000_slice_129.npz,0.7251184582710266,0.5703703761100769,0.00643469113856554
BraTS-GLI-01297-000_slice_130.npz,0.6566265225410461,0.4910714328289032,0.00643469113856554
BraTS-GLI-01297-000_slice_131.npz,0.6770186424255371,0.514018714427948,0.0033599124290049076
BraTS-GLI-01297-000_slice_132.npz,0.8015872836112976,0.6710526347160339,0.0033599124290049076
BraTS-GLI-01297-000_slice_133.npz,0.8230088353157043,0.7014925479888916,0.0033599124290049076
BraTS-GLI-01297-000_slice_134.npz,0.5760869383811951,0.40909090638160706,0.0033599124290049076
BraTS-GLI-01297-000_slice_135.npz,0.021739130839705467,0.021739130839705467,0.00547825638204813
BraTS-GLI-01298-000_slice_096.npz,0.4838709533214569,0.3239436745643616,0.00547825638204813
BraTS-GLI-01298-000_slice_097.npz,0.8286516666412354,0.7081339955329895,0.00547825638204813
BraTS-GLI-01298-000_slice_098.npz,0.8932874202728271,0.8074533939361572,0.00547825638204813
BraTS-GLI-01298-000_slice_099.npz,0.9132040739059448,0.8404074907302856,0.01293877698481083
BraTS-GLI-01298-000_slice_100.npz,0.9225690364837646,0.8563474416732788,0.01293877698481083
BraTS-GLI-01298-000_slice_101.npz,0.9458855390548706,0.8973706364631653,0.01293877698481083
BraTS-GLI-01298-000_slice_102.npz,0.9501522183418274,0.9050724506378174,0.01293877698481083
BraTS-GLI-01298-000_slice_103.npz,0.9493502378463745,0.9036144614219666,0.016631482169032097
BraTS-GLI-01298-000_slice_104.npz,0.9615037441253662,0.9258830547332764,0.016631482169032097
BraTS-GLI-01298-000_slice_105.npz,0.9529510140419006,0.9101541638374329,0.016631482169032097
BraTS-GLI-01298-000_slice_106.npz,0.9463827610015869,0.8982473015785217,0.016631482169032097
BraTS-GLI-01298-000_slice_107.npz,0.9627785682678223,0.928244948387146,0.013827086426317692
BraTS-GLI-01298-000_slice_108.npz,0.9633872509002686,0.9293760657310486,0.013827086426317692
BraTS-GLI-01298-000_slice_109.npz,0.9684142470359802,0.9387755393981934,0.013827086426317692
BraTS-GLI-01298-000_slice_110.npz,0.973624587059021,0.9486150145530701,0.013827086426317692
BraTS-GLI-01298-000_slice_111.npz,0.9657711386680603,0.9338207244873047,0.011578795500099659
BraTS-GLI-01298-000_slice_112.npz,0.9737246036529541,0.9488041996955872,0.011578795500099659
BraTS-GLI-01298-000_slice_113.npz,0.9787669777870178,0.9584245085716248,0.011578795500099659
BraTS-GLI-01298-000_slice_114.npz,0.9767399430274963,0.9545454382896423,0.011578795500099659
BraTS-GLI-01298-000_slice_115.npz,0.9791028499603271,0.9590684771537781,0.00769104715436697
BraTS-GLI-01298-000_slice_116.npz,0.9839429259300232,0.9683988690376282,0.00769104715436697
BraTS-GLI-01298-000_slice_117.npz,0.9833244681358337,0.9672016501426697,0.00769104715436697
BraTS-GLI-01298-000_slice_118.npz,0.9785537123680115,0.9580152630805969,0.00769104715436697
BraTS-GLI-01298-000_slice_119.npz,0.9761146306991577,0.9533517360687256,0.010898527689278126
BraTS-GLI-01298-000_slice_120.npz,0.9777660369873047,0.9565067291259766,0.010898527689278126
BraTS-GLI-01298-000_slice_121.npz,0.9762369394302368,0.9535850286483765,0.010898527689278126
BraTS-GLI-01298-000_slice_122.npz,0.9724852442741394,0.9464533925056458,0.010898527689278126
BraTS-GLI-01298-000_slice_123.npz,0.9678736329078674,0.9377579092979431,0.01809958927333355
BraTS-GLI-01298-000_slice_124.npz,0.9570869207382202,0.9177193641662598,0.01809958927333355
BraTS-GLI-01298-000_slice_125.npz,0.9507459998130798,0.9061322212219238,0.01809958927333355
BraTS-GLI-01298-000_slice_126.npz,0.9537923336029053,0.9116818904876709,0.01809958927333355
BraTS-GLI-01298-000_slice_127.npz,0.944618821144104,0.8950682282447815,0.03041175939142704
BraTS-GLI-01298-000_slice_128.npz,0.9332722425460815,0.8749141097068787,0.03041175939142704
BraTS-GLI-01298-000_slice_129.npz,0.9300791621208191,0.8693201541900635,0.03041175939142704
BraTS-GLI-01298-000_slice_130.npz,0.9231212735176086,0.8572448492050171,0.03041175939142704
BraTS-GLI-01298-000_slice_131.npz,0.915606677532196,0.8443782329559326,0.04539221152663231
BraTS-GLI-01298-000_slice_132.npz,0.8991523385047913,0.8168179988861084,0.04539221152663231
BraTS-GLI-01298-000_slice_133.npz,0.8819773197174072,0.788917064666748,0.04539221152663231
BraTS-GLI-01298-000_slice_134.npz,0.8867826461791992,0.7966417670249939,0.04539221152663231
BraTS-GLI-01298-000_slice_135.npz,0.8933186531066895,0.8072528839111328,0.028404252603650093
BraTS-GLI-01298-000_slice_136.npz,0.8961597681045532,0.8119087219238281,0.028404252603650093
BraTS-GLI-01298-000_slice_137.npz,0.9038952589035034,0.8246942162513733,0.028404252603650093
BraTS-GLI-01298-000_slice_138.npz,0.9156500697135925,0.8444730043411255,0.028404252603650093
BraTS-GLI-01298-000_slice_139.npz,0.9236136674880981,0.8581173419952393,0.020600425079464912
BraTS-GLI-01298-000_slice_140.npz,0.8999553322792053,0.8181818127632141,0.020600425079464912
BraTS-GLI-01298-000_slice_141.npz,0.8967338800430298,0.8128807544708252,0.020600425079464912
BraTS-GLI-01298-000_slice_142.npz,0.8780068755149841,0.7826530337333679,0.020600425079464912
BraTS-GLI-01298-000_slice_143.npz,0.8288009762763977,0.7078059315681458,0.026024674996733665
BraTS-GLI-01298-000_slice_144.npz,0.8528059124946594,0.7435897588729858,0.026024674996733665
BraTS-GLI-01298-000_slice_145.npz,0.5699248313903809,0.39915966987609863,0.026024674996733665
BraTS-GLI-01298-000_slice_146.npz,0.19499999284744263,0.11049723625183105,0.026024674996733665
BraTS-GLI-01298-000_slice_147.npz,0.0078125,0.0078125,0.008215459994971752
BraTS-GLI-01299-000_slice_046.npz,0.7352941036224365,0.5909090638160706,0.008215459994971752
BraTS-GLI-01299-000_slice_047.npz,0.7739130258560181,0.6338028311729431,0.008215459994971752
BraTS-GLI-01299-000_slice_048.npz,0.7351598143577576,0.5827338099479675,0.008215459994971752
BraTS-GLI-01299-000_slice_049.npz,0.8383838534355164,0.7225433588027954,0.006882442161440849
BraTS-GLI-01299-000_slice_050.npz,0.8467336893081665,0.7347826361656189,0.006882442161440849
BraTS-GLI-01299-000_slice_051.npz,0.9395424723625183,0.8861538171768188,0.006882442161440849
BraTS-GLI-01299-000_slice_052.npz,0.897206723690033,0.8137651681900024,0.006882442161440849
BraTS-GLI-01299-000_slice_053.npz,0.9046242833137512,0.826010525226593,0.009915302507579327
BraTS-GLI-01299-000_slice_054.npz,0.9402220249176025,0.8872785568237305,0.009915302507579327
BraTS-GLI-01299-000_slice_055.npz,0.9302176833152771,0.869617223739624,0.009915302507579327
BraTS-GLI-01299-000_slice_056.npz,0.9446367025375366,0.8951311111450195,0.009915302507579327
BraTS-GLI-01299-000_slice_057.npz,0.9343305230140686,0.8767967224121094,0.016408374533057213
BraTS-GLI-01299-000_slice_058.npz,0.9357491135597229,0.8792906403541565,0.016408374533057213
BraTS-GLI-01299-000_slice_059.npz,0.9501986503601074,0.9051463007926941,0.016408374533057213
BraTS-GLI-01299-000_slice_060.npz,0.9514586925506592,0.9074333906173706,0.016408374533057213
BraTS-GLI-01299-000_slice_061.npz,0.9463117718696594,0.898116409778595,0.01591983623802662
BraTS-GLI-01299-000_slice_062.npz,0.9565826058387756,0.91679447889328,0.01591983623802662
BraTS-GLI-01299-000_slice_063.npz,0.9689979553222656,0.9398711323738098,0.01591983623802662
BraTS-GLI-01299-000_slice_064.npz,0.966557502746582,0.9352902173995972,0.01591983623802662
BraTS-GLI-01299-000_slice_065.npz,0.9758654832839966,0.9528761506080627,0.019061239436268806
BraTS-GLI-01299-000_slice_066.npz,0.9612241387367249,0.9253547191619873,0.019061239436268806
BraTS-GLI-01299-000_slice_067.npz,0.9611093997955322,0.9251416921615601,0.019061239436268806
BraTS-GLI-01299-000_slice_068.npz,0.9690706133842468,0.9400059580802917,0.019061239436268806
BraTS-GLI-01299-000_slice_069.npz,0.9759865403175354,0.9531063437461853,0.017597319558262825
BraTS-GLI-01299-000_slice_070.npz,0.9613727331161499,0.9256293177604675,0.017597319558262825
BraTS-GLI-01299-000_slice_071.npz,0.9786158204078674,0.9581329822540283,0.017597319558262825
BraTS-GLI-01299-000_slice_072.npz,0.9757575988769531,0.9526692628860474,0.017597319558262825
BraTS-GLI-01299-000_slice_073.npz,0.9748508334159851,0.95094233751297,0.024035632610321045
BraTS-GLI-01299-000_slice_074.npz,0.9668334722518921,0.9358052015304565,0.024035632610321045
BraTS-GLI-01299-000_slice_075.npz,0.961344301700592,0.9255762100219727,0.024035632610321045
BraTS-GLI-01299-000_slice_076.npz,0.9622058868408203,0.9271748661994934,0.024035632610321045
BraTS-GLI-01299-000_slice_077.npz,0.9559069275856018,0.9155503511428833,0.020217249169945717
BraTS-GLI-01299-000_slice_078.npz,0.961483359336853,0.925835132598877,0.020217249169945717
BraTS-GLI-01299-000_slice_079.npz,0.9779362678527832,0.9568321704864502,0.020217249169945717
BraTS-GLI-01299-000_slice_080.npz,0.9661162495613098,0.9344643950462341,0.020217249169945717
BraTS-GLI-01299-000_slice_081.npz,0.9517815709114075,0.9080148935317993,0.028300466015934944
BraTS-GLI-01299-000_slice_082.npz,0.9389663338661194,0.884973406791687,0.028300466015934944
BraTS-GLI-01299-000_slice_083.npz,0.9462272524833679,0.8979591727256775,0.028300466015934944
BraTS-GLI-01299-000_slice_084.npz,0.9383959174156189,0.8839601278305054,0.028300466015934944
BraTS-GLI-01299-000_slice_085.npz,0.937564492225647,0.8824862241744995,0.026329759508371353
BraTS-GLI-01299-000_slice_086.npz,0.9442502856254578,0.8944058418273926,0.026329759508371353
BraTS-GLI-01299-000_slice_087.npz,0.9568980932235718,0.9173721671104431,0.026329759508371353
BraTS-GLI-01299-000_slice_088.npz,0.9540249705314636,0.9121061563491821,0.026329759508371353
BraTS-GLI-01299-000_slice_089.npz,0.9778882265090942,0.9567404389381409,0.016394462436437607
BraTS-GLI-01299-000_slice_090.npz,0.9616624116897583,0.926167905330658,0.016394462436437607
BraTS-GLI-01299-000_slice_091.npz,0.9746395945549011,0.9505420327186584,0.016394462436437607
BraTS-GLI-01299-000_slice_092.npz,0.9707695245742798,0.9432090520858765,0.016394462436437607
BraTS-GLI-01299-000_slice_093.npz,0.9730549454689026,0.9475330114364624,0.014972959645092487
BraTS-GLI-01299-000_slice_094.npz,0.9761248826980591,0.9533715844154358,0.014972959645092487
BraTS-GLI-01299-000_slice_095.npz,0.9698259830474854,0.9414300918579102,0.014972959645092487
BraTS-GLI-01299-000_slice_096.npz,0.9555136561393738,0.9148321747779846,0.014972959645092487
BraTS-GLI-01299-000_slice_097.npz,0.9638625383377075,0.9302591681480408,0.021254276856780052
BraTS-GLI-01299-000_slice_098.npz,0.9740016460418701,0.9493311643600464,0.021254276856780052
BraTS-GLI-01299-000_slice_099.npz,0.9604976177215576,0.9240134358406067,0.021254276856780052
BraTS-GLI-01299-000_slice_100.npz,0.9365079402923584,0.8806220889091492,0.021254276856780052
BraTS-GLI-01299-000_slice_101.npz,0.9297003746032715,0.8686646223068237,0.043873004615306854
BraTS-GLI-01299-000_slice_102.npz,0.9047855138778687,0.8261656761169434,0.043873004615306854
BraTS-GLI-01299-000_slice_103.npz,0.9145234227180481,0.8425452709197998,0.043873004615306854
BraTS-GLI-01299-000_slice_104.npz,0.9286969900131226,0.8669165968894958,0.043873004615306854
BraTS-GLI-01299-000_slice_105.npz,0.9177589416503906,0.8480531573295593,0.03482403606176376
BraTS-GLI-01299-000_slice_106.npz,0.9224209189414978,0.8560490012168884,0.03482403606176376
BraTS-GLI-01299-000_slice_107.npz,0.9287432432174683,0.8670033812522888,0.03482403606176376
BraTS-GLI-01299-000_slice_108.npz,0.9190295934677124,0.8502330780029297,0.03482403606176376
BraTS-GLI-01299-000_slice_109.npz,0.9403951168060303,0.887532114982605,0.01831953227519989
BraTS-GLI-01299-000_slice_110.npz,0.9412397146224976,0.8890392184257507,0.01831953227519989
BraTS-GLI-01299-000_slice_111.npz,0.9299581050872803,0.8691322803497314,0.01831953227519989
BraTS-GLI-01299-000_slice_112.npz,0.9527137875556946,0.9097331166267395,0.01831953227519989
BraTS-GLI-01299-000_slice_113.npz,0.9103958010673523,0.8355945944786072,0.026451637968420982
BraTS-GLI-01299-000_slice_114.npz,0.8985437154769897,0.8158590197563171,0.026451637968420982
BraTS-GLI-01299-000_slice_115.npz,0.8891649842262268,0.8005366921424866,0.026451637968420982
BraTS-GLI-01299-000_slice_116.npz,0.8981233239173889,0.8151751160621643,0.026451637968420982
BraTS-GLI-01299-000_slice_117.npz,0.8739742040634155,0.7762747406959534,0.022812167182564735
BraTS-GLI-01299-000_slice_118.npz,0.8782263398170471,0.7830188870429993,0.022812167182564735
BraTS-GLI-01299-000_slice_119.npz,0.8607085347175598,0.755649745464325,0.022812167182564735
BraTS-GLI-01299-000_slice_120.npz,0.9019426703453064,0.8215488195419312,0.022812167182564735
BraTS-GLI-01299-000_slice_121.npz,0.8593327403068542,0.7535545229911804,0.020199529826641083
BraTS-GLI-01299-000_slice_122.npz,0.8336501717567444,0.7149837017059326,0.020199529826641083
BraTS-GLI-01299-000_slice_123.npz,0.8732840418815613,0.7752808928489685,0.020199529826641083
BraTS-GLI-01299-000_slice_124.npz,0.8727076649665833,0.7743785977363586,0.020199529826641083
BraTS-GLI-01299-000_slice_125.npz,0.872171938419342,0.7735471129417419,0.0182461217045784
BraTS-GLI-01299-000_slice_126.npz,0.8291814923286438,0.7085019946098328,0.0182461217045784
BraTS-GLI-01299-000_slice_127.npz,0.8130841255187988,0.6853932738304138,0.0182461217045784
BraTS-GLI-01299-000_slice_128.npz,0.8242122530937195,0.7014084458351135,0.0182461217045784
BraTS-GLI-01299-000_slice_129.npz,0.7252525091171265,0.5696202516555786,0.02804434671998024
BraTS-GLI-01299-000_slice_130.npz,0.6586666703224182,0.4920634925365448,0.02804434671998024
BraTS-GLI-01299-000_slice_131.npz,0.5472779273986816,0.3779527544975281,0.02804434671998024
BraTS-GLI-01299-000_slice_132.npz,0.41016948223114014,0.2595744729042053,0.02804434671998024
BraTS-GLI-01299-000_slice_133.npz,0.26767677068710327,0.15697674453258514,0.02169116586446762
BraTS-GLI-01299-000_slice_134.npz,0.012195121496915817,0.012195121496915817,0.02169116586446762
BraTS-GLI-01299-000_slice_135.npz,0.017241379246115685,0.017241379246115685,0.02169116586446762
BraTS-GLI-01299-000_slice_136.npz,0.02380952425301075,0.02380952425301075,0.02169116586446762
BraTS-GLI-01299-000_slice_137.npz,0.0357142873108387,0.0357142873108387,0.00272081489674747
BraTS-GLI-01300-000_slice_055.npz,0.5,0.5,0.00272081489674747
BraTS-GLI-01300-000_slice_056.npz,0.7931034564971924,0.6666666865348816,0.00272081489674747
BraTS-GLI-01300-000_slice_057.npz,0.6491228342056274,0.4871794879436493,0.00272081489674747
BraTS-GLI-01300-000_slice_058.npz,0.6774193644523621,0.5161290168762207,0.007675772532820702
BraTS-GLI-01300-000_slice_059.npz,0.6831682920455933,0.5223880410194397,0.007675772532820702
BraTS-GLI-01300-000_slice_060.npz,0.5670731663703918,0.39830508828163147,0.007675772532820702
BraTS-GLI-01300-000_slice_061.npz,0.5245097875595093,0.3576158881187439,0.007675772532820702
BraTS-GLI-01300-000_slice_062.npz,0.5603174567222595,0.3898678421974182,0.027399519458413124
BraTS-GLI-01300-000_slice_063.npz,0.715833306312561,0.5577172636985779,0.027399519458413124
BraTS-GLI-01300-000_slice_064.npz,0.800960898399353,0.6681922078132629,0.027399519458413124
BraTS-GLI-01300-000_slice_065.npz,0.8680722713470459,0.7670212984085083,0.027399519458413124
BraTS-GLI-01300-000_slice_066.npz,0.9078366160392761,0.8313131332397461,0.014296481385827065
BraTS-GLI-01300-000_slice_067.npz,0.931654691696167,0.8721153736114502,0.014296481385827065
